transaction_id,customer_id,transaction_date,transaction_type,amount,product_category,product_subcategory,branch_city,branch_lat,branch_long,channel,currency,credit_card_fees,insurance_fees,late_payment_amount,customer_score,monthly_income,customer_segment,recommended_offer,month,year_month,total_fees
141,7776,2025-05-02,Card Payment,10349.49163,Mortgage,Gold,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,551,814491,High Income Segment,Exclusive Platinum Package,5,2025-05,0
142,6864,2023-08-01,Card Payment,8293.702244,Credit Card,Business,Barcelona,41.3874,2.1686,Mobile,EUR,321,0,0,365,332766,Middle Income Segment,Gold Card with Travel Benefits,8,2023-08,321
143,8526,2023-07-27,Deposit,441.1094023,Savings Account,Gold,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,434,321656,Middle Income Segment,Mid-tier Savings Booster,7,2023-07,0
144,9901,2023-12-21,Withdrawal,2945.011275,Checking Account,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,720,589059,Middle Income Segment,Mid-tier Savings Booster,12,2023-12,0
145,6575,2023-03-19,Fee,3923.235026,Checking Account,Business,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,840,217758,Low Income Segment,Financial Literacy Program Access,3,2023-03,0
146,6530,2023-09-28,Fee,2728.725019,Savings Account,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,325,171313,Low Income Segment,No-Fee Basic Account,9,2023-09,0
147,5413,2023-11-27,Deposit,11703.86637,Loan,Student,Malaga,36.7213,-4.4214,Branch,EUR,0,2492,0,745,897162,High Income Segment,Premium Investment Services,11,2023-11,2492
148,4748,2023-09-08,Loan Payment,338.5928201,Checking Account,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0,0,15241,688,906084,High Income Segment,Premium Investment Services,9,2023-09,15241
149,1663,2024-12-16,Card Payment,4322.291532,Savings Account,Student,Seville,37.3891,-5.9845,Online,EUR,0,0,0,643,662195,Middle Income Segment,Mid-tier Savings Booster,12,2024-12,0
150,2998,2024-06-10,Transfer,8229.949784,Mortgage,Gold,Bilbao,43.263,-2.935,ATM,USD,0,0,0,712,5585,Middle Income Segment,Mid-tier Savings Booster,6,2024-06,0
151,8994,2023-02-24,Fee,5429.339591,Credit Card,Student,Bilbao,43.263,-2.935,Branch,EUR,321,0,0,717,173658,Low Income Segment,Financial Literacy Program Access,2,2023-02,321
152,2495,2024-03-14,Withdrawal,3985.790714,Loan,Standard,Barcelona,41.3874,2.1686,Mobile,USD,0,3899,0,700,498179,Middle Income Segment,Personal Loan Cashback Offer,3,2024-03,3899
153,4304,2023-07-23,Loan Payment,7995.880336,Loan,Student,Valencia,39.4699,-0.3763,ATM,EUR,0,6821,5762,322,468303,Middle Income Segment,Personal Loan Cashback Offer,7,2023-07,12583
154,4763,2023-03-25,Deposit,9636.769382,Mortgage,Business,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,469,101983,Low Income Segment,Financial Literacy Program Access,3,2023-03,0
155,6232,2023-03-23,Deposit,1482.420673,Checking Account,Gold,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,760,978041,High Income Segment,Premium Investment Services,3,2023-03,0
156,2853,2025-04-10,Withdrawal,8409.992332,Loan,Standard,Bilbao,43.263,-2.935,Branch,EUR,0,976,0,819,791415,High Income Segment,Premium Investment Services,4,2025-04,976
157,7585,2024-08-29,Card Payment,2615.908114,Credit Card,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,6,0,0,454,34604,Middle Income Segment,Gold Card with Travel Benefits,8,2024-08,6
158,2291,2023-05-15,Card Payment,10267.49743,Mortgage,Student,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,445,893189,High Income Segment,Exclusive Platinum Package,5,2023-05,0
159,4581,2023-05-03,Loan Payment,7602.95073,Loan,Gold,Murcia,37.9847,-1.1287,Branch,EUR,0,918,18741,347,73103,High Income Segment,Premium Investment Services,5,2023-05,19659
160,8554,2024-04-21,Withdrawal,10671.85115,Mortgage,Platinum,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,815,330405,Middle Income Segment,Mid-tier Savings Booster,4,2024-04,0
161,8280,2023-02-20,Fee,161.2606692,Checking Account,Standard,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,653,504182,Middle Income Segment,Mid-tier Savings Booster,2,2023-02,0
162,2636,2024-04-25,Loan Payment,629.6931116,Savings Account,Platinum,Valencia,39.4699,-0.3763,Online,EUR,0,0,17035,847,929732,High Income Segment,Premium Investment Services,4,2024-04,17035
163,4696,2023-01-19,Transfer,12521.28745,Mortgage,Gold,Murcia,37.9847,-1.1287,Mobile,USD,0,0,0,577,277225,Low Income Segment,Financial Literacy Program Access,1,2023-01,0
164,1698,2023-04-10,Transfer,2973.676373,Checking Account,Student,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,781,644431,Middle Income Segment,Mid-tier Savings Booster,4,2023-04,0
165,5737,2024-11-10,Withdrawal,10391.06727,Loan,Standard,Murcia,37.9847,-1.1287,Branch,EUR,0,7453,0,428,508344,Middle Income Segment,Personal Loan Cashback Offer,11,2024-11,7453
166,1854,2025-05-18,Transfer,789.8324628,Loan,Standard,Barcelona,41.3874,2.1686,Mobile,USD,0,8991,0,757,515922,Middle Income Segment,Personal Loan Cashback Offer,5,2025-05,8991
167,9164,2023-12-14,Withdrawal,6001.283054,Checking Account,Student,Barcelona,41.3874,2.1686,Mobile,USD,0,0,0,844,560292,Middle Income Segment,Mid-tier Savings Booster,12,2023-12,0
168,6855,2024-07-12,Fee,1051.458568,Loan,Standard,Zaragoza,41.6488,-0.8891,Branch,USD,0,3108,0,757,972183,High Income Segment,Premium Investment Services,7,2024-07,3108
169,8392,2024-04-27,Card Payment,5821.531611,Loan,Student,Barcelona,41.3874,2.1686,Branch,EUR,0,8517,0,642,586417,Middle Income Segment,Personal Loan Cashback Offer,4,2024-04,8517
170,7528,2024-05-30,Fee,11642.06991,Loan,Platinum,Murcia,37.9847,-1.1287,Online,EUR,0,177,0,666,434797,Middle Income Segment,Personal Loan Cashback Offer,5,2024-05,177
171,6249,2024-07-23,Withdrawal,612.9153096,Checking Account,Gold,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,724,871846,High Income Segment,Premium Investment Services,7,2024-07,0
172,6172,2024-03-11,Fee,2739.489699,Checking Account,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,444,681876,Middle Income Segment,Mid-tier Savings Booster,3,2024-03,0
173,2707,2024-09-28,Transfer,7730.519737,Mortgage,Standard,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,576,843516,High Income Segment,Exclusive Platinum Package,9,2024-09,0
174,6791,2024-09-24,Fee,8798.837387,Credit Card,Standard,Murcia,37.9847,-1.1287,Online,EUR,241,0,0,349,388435,Middle Income Segment,Gold Card with Travel Benefits,9,2024-09,241
175,6535,2024-12-01,Transfer,1662.396798,Savings Account,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,652,86222,High Income Segment,Premium Investment Services,12,2024-12,0
176,5931,2023-11-12,Card Payment,10022.95806,Loan,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0,7424,0,578,119187,Low Income Segment,Financial Literacy Program Access,11,2023-11,7424
177,4510,2023-07-19,Card Payment,7027.416481,Credit Card,Student,Valencia,39.4699,-0.3763,ATM,USD,3991,0,0,753,755128,High Income Segment,Exclusive Platinum Package,7,2023-07,3991
178,1202,2024-08-27,Transfer,3010.289714,Credit Card,Platinum,Zaragoza,41.6488,-0.8891,Mobile,EUR,1355,0,0,623,503789,Middle Income Segment,Gold Card with Travel Benefits,8,2024-08,1355
179,5218,2023-05-09,Deposit,2662.766114,Checking Account,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,347,248782,Low Income Segment,Financial Literacy Program Access,5,2023-05,0
180,9958,2024-05-08,Fee,1495.801878,Checking Account,Platinum,Barcelona,41.3874,2.1686,Mobile,USD,0,0,0,339,911449,High Income Segment,Premium Investment Services,5,2024-05,0
181,5389,2024-12-12,Fee,6781.064919,Credit Card,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,4,0,0,458,936683,High Income Segment,Exclusive Platinum Package,12,2024-12,4
182,3327,2023-12-31,Withdrawal,4394.423418,Checking Account,Gold,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,548,470412,Middle Income Segment,Mid-tier Savings Booster,12,2023-12,0
183,9004,2023-03-02,Withdrawal,2321.361108,Mortgage,Business,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,616,134401,Low Income Segment,Financial Literacy Program Access,3,2023-03,0
184,3931,2023-05-02,Loan Payment,9244.64848,Mortgage,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,1896,787,154478,Low Income Segment,Financial Literacy Program Access,5,2023-05,1896
185,8777,2024-12-01,Transfer,2489.796787,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,382,442578,Middle Income Segment,Mid-tier Savings Booster,12,2024-12,0
186,1197,2023-01-23,Card Payment,466.3689548,Savings Account,Standard,Seville,37.3891,-5.9845,Online,EUR,0,0,0,312,682622,Middle Income Segment,Mid-tier Savings Booster,1,2023-01,0
187,8125,2025-04-13,Card Payment,4757.365377,Savings Account,Gold,Seville,37.3891,-5.9845,Mobile,USD,0,0,0,597,197782,Low Income Segment,No-Fee Basic Account,4,2025-04,0
188,2930,2023-08-10,Deposit,10366.7187,Loan,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0,2777,0,617,600076,Middle Income Segment,Personal Loan Cashback Offer,8,2023-08,2777
189,7287,2023-11-29,Transfer,1072.093145,Mortgage,Gold,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,379,76864,High Income Segment,Exclusive Platinum Package,11,2023-11,0
190,9800,2023-04-27,Fee,11563.85896,Loan,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0,9058,0,569,56807,Middle Income Segment,Personal Loan Cashback Offer,4,2023-04,9058
191,5282,2023-03-10,Loan Payment,13659.65539,Mortgage,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,13087,770,958984,High Income Segment,Exclusive Platinum Package,3,2023-03,13087
192,3511,2023-12-17,Transfer,421.9746183,Credit Card,Gold,Barcelona,41.3874,2.1686,Branch,EUR,1811,0,0,692,982308,High Income Segment,Exclusive Platinum Package,12,2023-12,1811
193,1659,2023-07-06,Loan Payment,2511.553498,Loan,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0,6322,18283,791,434397,Middle Income Segment,Personal Loan Cashback Offer,7,2023-07,24605
194,3811,2025-04-21,Transfer,3505.142013,Savings Account,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,347,337251,Middle Income Segment,Mid-tier Savings Booster,4,2025-04,0
195,8098,2023-01-15,Fee,13926.03596,Mortgage,Platinum,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,390,732752,High Income Segment,Exclusive Platinum Package,1,2023-01,0
196,7546,2024-06-21,Fee,4106.632615,Savings Account,Standard,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,399,23831,Low Income Segment,No-Fee Basic Account,6,2024-06,0
197,2986,2025-05-01,Transfer,2203.812635,Checking Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,498,759931,High Income Segment,Premium Investment Services,5,2025-05,0
198,9338,2025-02-22,Card Payment,512.6313659,Mortgage,Student,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,409,514209,Middle Income Segment,Mid-tier Savings Booster,2,2025-02,0
199,3911,2023-01-12,Card Payment,7053.840374,Mortgage,Student,Barcelona,41.3874,2.1686,Mobile,USD,0,0,0,435,73608,High Income Segment,Exclusive Platinum Package,1,2023-01,0
200,2734,2024-07-01,Deposit,463.2414391,Savings Account,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,619,50873,Middle Income Segment,Mid-tier Savings Booster,7,2024-07,0
201,2843,2024-09-25,Fee,1227.317964,Savings Account,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,540,219148,Low Income Segment,No-Fee Basic Account,9,2024-09,0
202,9680,2023-02-27,Withdrawal,3194.64006,Savings Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,731,388845,Middle Income Segment,Mid-tier Savings Booster,2,2023-02,0
203,3976,2024-04-18,Deposit,7383.26246,Mortgage,Business,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,591,542052,Middle Income Segment,Mid-tier Savings Booster,4,2024-04,0
204,2959,2024-09-09,Transfer,3690.901194,Credit Card,Business,Valencia,39.4699,-0.3763,ATM,EUR,22,0,0,458,776179,High Income Segment,Exclusive Platinum Package,9,2024-09,22
205,6759,2024-12-05,Deposit,7252.300906,Checking Account,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,621,723226,High Income Segment,Premium Investment Services,12,2024-12,0
206,7694,2024-12-24,Withdrawal,966.5519908,Savings Account,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,836,447053,Middle Income Segment,Mid-tier Savings Booster,12,2024-12,0
207,3385,2023-01-12,Fee,4773.181335,Credit Card,Gold,Madrid,40.4168,-3.7038,Online,EUR,1916,0,0,316,209559,Low Income Segment,Financial Literacy Program Access,1,2023-01,1916
208,5736,2024-05-14,Fee,2862.759268,Savings Account,Student,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,695,216577,Low Income Segment,No-Fee Basic Account,5,2024-05,0
209,2802,2025-03-04,Card Payment,4807.008611,Mortgage,Business,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,599,478821,Middle Income Segment,Mid-tier Savings Booster,3,2025-03,0
210,9155,2025-02-03,Fee,6901.599752,Credit Card,Standard,Seville,37.3891,-5.9845,Mobile,EUR,2318,0,0,306,179086,Low Income Segment,Financial Literacy Program Access,2,2025-02,2318
211,9120,2023-04-25,Card Payment,12924.34488,Mortgage,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,675,315709,Middle Income Segment,Mid-tier Savings Booster,4,2023-04,0
212,7616,2024-08-25,Withdrawal,6728.910196,Loan,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,7287,0,767,733586,High Income Segment,Premium Investment Services,8,2024-08,7287
213,6534,2023-01-15,Deposit,3898.450804,Savings Account,Standard,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,664,188312,Low Income Segment,No-Fee Basic Account,1,2023-01,0
214,5061,2023-04-25,Transfer,482.698099,Checking Account,Student,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,641,466206,Middle Income Segment,Mid-tier Savings Booster,4,2023-04,0
215,1262,2023-08-23,Transfer,1512.471043,Credit Card,Business,Murcia,37.9847,-1.1287,ATM,EUR,4888,0,0,781,802465,High Income Segment,Exclusive Platinum Package,8,2023-08,4888
216,7287,2025-03-17,Deposit,5743.382748,Loan,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,0,6143,0,791,132437,Low Income Segment,Financial Literacy Program Access,3,2025-03,6143
217,9815,2023-04-18,Fee,4594.500122,Savings Account,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,751,608281,Middle Income Segment,Mid-tier Savings Booster,4,2023-04,0
218,3049,2024-04-14,Card Payment,6606.273348,Loan,Platinum,Barcelona,41.3874,2.1686,Branch,EUR,0,893,0,323,151716,Low Income Segment,Financial Literacy Program Access,4,2024-04,893
219,6423,2024-04-26,Transfer,4234.026866,Credit Card,Standard,Malaga,36.7213,-4.4214,Online,EUR,1864,0,0,845,317481,Middle Income Segment,Gold Card with Travel Benefits,4,2024-04,1864
220,5548,2023-08-17,Fee,4682.696359,Checking Account,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,450,448575,Middle Income Segment,Mid-tier Savings Booster,8,2023-08,0
221,4108,2024-08-31,Loan Payment,1225.99663,Credit Card,Platinum,Seville,37.3891,-5.9845,Online,EUR,3289,0,16757,524,622684,Middle Income Segment,Gold Card with Travel Benefits,8,2024-08,20046
222,8158,2024-04-12,Loan Payment,5100.040219,Checking Account,Business,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,7132,790,827988,High Income Segment,Premium Investment Services,4,2024-04,7132
223,8400,2023-06-06,Transfer,1414.403653,Mortgage,Gold,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,311,25101,Low Income Segment,Financial Literacy Program Access,6,2023-06,0
224,4170,2023-01-03,Deposit,2879.194937,Savings Account,Student,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,799,848095,High Income Segment,Premium Investment Services,1,2023-01,0
225,3255,2023-08-15,Deposit,8873.707873,Loan,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0,873,0,638,534398,Middle Income Segment,Personal Loan Cashback Offer,8,2023-08,873
226,2154,2024-10-27,Deposit,6140.19286,Mortgage,Business,Seville,37.3891,-5.9845,Online,EUR,0,0,0,651,588166,Middle Income Segment,Mid-tier Savings Booster,10,2024-10,0
227,5499,2024-12-09,Fee,4544.085766,Savings Account,Standard,Zaragoza,41.6488,-0.8891,Branch,USD,0,0,0,502,715039,High Income Segment,Premium Investment Services,12,2024-12,0
228,7295,2024-07-09,Loan Payment,1898.220256,Loan,Student,Seville,37.3891,-5.9845,Online,EUR,0,8579,189,400,957389,High Income Segment,Premium Investment Services,7,2024-07,8768
229,7197,2024-09-03,Fee,2559.625551,Mortgage,Gold,Malaga,36.7213,-4.4214,Branch,USD,0,0,0,664,200167,Low Income Segment,Financial Literacy Program Access,9,2024-09,0
230,2648,2024-03-21,Withdrawal,2580.80899,Savings Account,Gold,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,755,713396,High Income Segment,Premium Investment Services,3,2024-03,0
231,6539,2023-04-07,Withdrawal,4647.498295,Savings Account,Student,Barcelona,41.3874,2.1686,Mobile,USD,0,0,0,638,660385,Middle Income Segment,Mid-tier Savings Booster,4,2023-04,0
232,5199,2025-01-14,Transfer,5830.453554,Mortgage,Platinum,Seville,37.3891,-5.9845,Online,EUR,0,0,0,666,828762,High Income Segment,Exclusive Platinum Package,1,2025-01,0
233,9445,2023-06-24,Withdrawal,9062.100799,Credit Card,Student,Bilbao,43.263,-2.935,ATM,EUR,4754,0,0,360,570916,Middle Income Segment,Gold Card with Travel Benefits,6,2023-06,4754
234,3557,2025-05-19,Deposit,5410.038122,Checking Account,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,811,163227,Low Income Segment,Financial Literacy Program Access,5,2025-05,0
235,6592,2024-04-13,Transfer,6103.989257,Checking Account,Student,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,399,816135,High Income Segment,Premium Investment Services,4,2024-04,0
236,1098,2024-12-14,Loan Payment,9174.194379,Credit Card,Gold,Zaragoza,41.6488,-0.8891,Mobile,USD,982,0,12368,833,306183,Middle Income Segment,Gold Card with Travel Benefits,12,2024-12,13350
237,3200,2025-03-19,Card Payment,2856.943186,Savings Account,Business,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,749,333664,Middle Income Segment,Mid-tier Savings Booster,3,2025-03,0
238,3961,2025-05-07,Loan Payment,7971.46968,Loan,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,0,949,596,502,356399,Middle Income Segment,Personal Loan Cashback Offer,5,2025-05,1545
239,5973,2024-04-11,Withdrawal,5667.386838,Credit Card,Student,Malaga,36.7213,-4.4214,ATM,EUR,3869,0,0,378,211388,Low Income Segment,Financial Literacy Program Access,4,2024-04,3869
240,5433,2025-04-29,Withdrawal,3915.998811,Savings Account,Business,Bilbao,43.263,-2.935,Online,EUR,0,0,0,741,431097,Middle Income Segment,Mid-tier Savings Booster,4,2025-04,0
241,3869,2023-11-04,Loan Payment,4084.556728,Mortgage,Business,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,1,484,998994,High Income Segment,Exclusive Platinum Package,11,2023-11,1
242,1956,2024-09-28,Withdrawal,11745.00219,Mortgage,Platinum,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,817,982623,High Income Segment,Exclusive Platinum Package,9,2024-09,0
243,9352,2024-07-30,Withdrawal,3560.639205,Savings Account,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,742,865522,High Income Segment,Premium Investment Services,7,2024-07,0
244,6699,2024-03-08,Fee,8976.658718,Mortgage,Student,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,513,165359,Low Income Segment,Financial Literacy Program Access,3,2024-03,0
245,7944,2023-12-26,Card Payment,309.9901056,Checking Account,Platinum,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,675,652784,Middle Income Segment,Mid-tier Savings Booster,12,2023-12,0
246,5493,2024-02-07,Card Payment,7578.240028,Credit Card,Platinum,Seville,37.3891,-5.9845,ATM,EUR,3304,0,0,744,966242,High Income Segment,Exclusive Platinum Package,2,2024-02,3304
247,5911,2025-01-23,Loan Payment,1039.413909,Checking Account,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0,0,751,600,9824,High Income Segment,Premium Investment Services,1,2025-01,751
248,4987,2023-02-03,Loan Payment,4798.56678,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,19165,820,844024,High Income Segment,Premium Investment Services,2,2023-02,19165
249,7015,2023-12-15,Withdrawal,806.0956456,Credit Card,Platinum,Bilbao,43.263,-2.935,Branch,EUR,3096,0,0,589,331264,Middle Income Segment,Gold Card with Travel Benefits,12,2023-12,3096
250,2218,2024-06-11,Deposit,10736.20386,Mortgage,Student,Zaragoza,41.6488,-0.8891,Online,USD,0,0,0,737,345563,Middle Income Segment,Mid-tier Savings Booster,6,2024-06,0
251,5496,2025-03-30,Fee,3531.68136,Credit Card,Platinum,Madrid,40.4168,-3.7038,Branch,USD,489,0,0,395,430962,Middle Income Segment,Gold Card with Travel Benefits,3,2025-03,489
252,5735,2025-05-19,Deposit,7198.589051,Credit Card,Platinum,Bilbao,43.263,-2.935,ATM,USD,4608,0,0,411,765292,High Income Segment,Exclusive Platinum Package,5,2025-05,4608
253,5555,2024-08-16,Withdrawal,7739.519282,Mortgage,Standard,Bilbao,43.263,-2.935,Online,EUR,0,0,0,525,14223,Low Income Segment,Financial Literacy Program Access,8,2024-08,0
254,9050,2023-12-30,Loan Payment,7820.796585,Loan,Business,Madrid,40.4168,-3.7038,Branch,EUR,0,5771,14562,403,391705,Middle Income Segment,Personal Loan Cashback Offer,12,2023-12,20333
255,4446,2023-10-17,Deposit,1137.771944,Mortgage,Student,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,374,834342,High Income Segment,Exclusive Platinum Package,10,2023-10,0
256,2045,2023-01-04,Card Payment,7536.776267,Checking Account,Standard,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,454,980152,High Income Segment,Premium Investment Services,1,2023-01,0
